Customer ID,Year,Frequency,Monetary_Value,Province,Best_Selling_Product,Market_Group,Predicted_Purchases,Predicted_Monetary_Value,Customer_State,Cluster_Label,FirstPurchaseRevenue,CAC,ProfitCLV
13715,2011,2,582.71,United Kingdom,ENGLISH ROSE NOTEBOOK A7 SIZE,Stationery & Office,0.8777,356.828,Inactive,1,445.22,89.04400000000001,538.6847
13717,2011,6,1445.01,United Kingdom,MINI PAINTED GARDEN DECORATION ,Seasonal & Gifts,6.3761,250.2399,Active,2,298.05,59.61000000000001,459.2726
13718,2011,2,306.55,United Kingdom,PORCELAIN BUDAH INCENSE HOLDER,Home & Kitchen,1.045,189.8463,Inactive,1,114.05000000000001,22.810000000000002,307.4233
13719,2011,5,1041.68,United Kingdom,CHRISTMAS METAL POSTCARD WITH BELLS,Seasonal & Gifts,6.5413,218.7286,Active,2,132.9,26.580000000000002,422.283
13720,2011,4,799.9,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,4.6225,213.532,Active,0,266.2,53.24,377.6091
13721,2011,1,524.14,United Kingdom,FILIGRIS HEART WITH BUTTERFLY,Seasonal & Gifts,0.0,0.0,Active,0,524.14,104.828,1024.4395
13722,2011,3,2375.41,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,3.2359,868.8511,Active,0,1463.47,292.694,1413.2581
13723,2011,1,199.85,United Kingdom,WHITE LOVEBIRD LANTERN,Seasonal & Gifts,0.0,0.0,Inactive,1,199.85000000000002,39.970000000000006,390.60979999999995
13725,2011,8,1980.56,United Kingdom,BLUE POLKADOT BEAKER ,Seasonal & Gifts,8.0913,254.3904,Active,2,947.65,189.53,343.8633
13726,2011,2,1079.66,United Kingdom,JUMBO STORAGE BAG SKULLS,Home & Kitchen,4.6076,657.3117,Active,0,292.68,58.536,1104.5358999999999
13727,2011,2,333.48,United Kingdom,MAGIC DRAWING SLATE CIRCUS PARADE  ,Toys & Games,7.5544,206.1297,Active,0,223.08,44.61600000000001,314.62780000000004
13728,2011,6,1016.14,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,Stationery & Office,6.1483,176.1985,Active,2,158.57999999999998,31.715999999999998,333.1656
13730,2011,2,752.6,United Kingdom,MINI PAINT SET VINTAGE ,Decorations & Craft,2.1907,459.553,Active,0,306.75,61.35,749.394
13731,2011,2,610.59,United Kingdom,WRAP ENGLISH ROSE ,Seasonal & Gifts,1.0854,373.6858,Inactive,1,308.12,61.624,596.1387
13735,2011,4,2883.54,United Kingdom,BOYS VINTAGE TIN SEASIDE BUCKET,Home & Kitchen,5.2975,766.3356,Active,2,935.15,187.03,1366.1276
13736,2011,2,729.8,United Kingdom,BLUE POLKADOT COFFEE MUG,Home & Kitchen,2.5024,445.7668,Active,2,357.53,71.506,714.6765
13739,2011,1,216.9,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,Home & Kitchen,0.0,0.0,Active,0,216.9,43.38,423.9343
13740,2011,1,350.75,United Kingdom,BLUE POLKADOT COFFEE MUG,Home & Kitchen,0.0,0.0,Inactive,1,350.75,70.15,685.5462
13741,2011,3,668.4300000000001,United Kingdom,VINTAGE BEAD PINK EVENING BAG,Decorations & Craft,4.1816,245.951,Active,0,162.96,32.592000000000006,447.45550000000003
13742,2011,12,3107.87,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,11.7142,263.4724,Active,2,469.18,93.83600000000001,464.16009999999994
13743,2011,7,1341.6,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,8.3103,197.9872,Active,2,141.72,28.344,384.5841
13744,2011,2,1080.52,United Kingdom,BROCADE RING PURSE ,Seasonal & Gifts,2.1141,657.8317,Active,2,893.16,178.632,985.3662999999999
13745,2011,1,300.04,United Kingdom,"ELEPHANT, BIRTHDAY CARD, ",Seasonal & Gifts,0.0,0.0,Active,1,300.04,60.00800000000001,586.4327
13747,2010,2,169.79999999999998,United Kingdom,HANGING HEART MIRROR DECORATION ,Seasonal & Gifts,5.6714,107.1596,Active,0,79.6,15.92,191.80440000000002
13748,2010,4,1147.0,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,11.9722,305.6199,Active,0,204.0,40.800000000000004,660.7896000000001
13748,2011,4,744.25,United Kingdom,PAPER CHAIN KIT EMPIRE,Stationery & Office,4.8649,198.7676,Active,2,229.39999999999998,45.879999999999995,354.9945
13750,2011,5,1647.26,United Kingdom,BLACK RECORD COVER FRAME,Home & Kitchen,4.8268,345.3224,Active,2,325.44,65.08800000000001,644.7213
13752,2011,6,1175.38,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,6.3905,203.6902,Active,0,277.6,55.52000000000001,366.54240000000004
13753,2011,1,741.26,United Kingdom,BUNNY WOODEN PAINTED WITH BIRD ,Seasonal & Gifts,0.0,0.0,Inactive,1,741.26,148.252,1448.8038000000001
13754,2011,2,282.6,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,1.816,175.3648,Active,1,156.0,31.200000000000003,273.233
13755,2011,9,2108.06,United Kingdom,PENS ASSORTED SPACEBALL,Stationery & Office,27.034,239.8829,Active,0,495.66,99.132,405.5177
13756,2010,11,4288.58,United Kingdom,HAND WARMER BIRD DESIGN,Garden & Outdoor,10.2961,397.1155,Active,2,532.8000000000001,106.56000000000002,847.3349999999999
13756,2011,11,4185.12,United Kingdom,SMALL GLASS HEART TRINKET POT,Seasonal & Gifts,15.3491,387.5445,Active,2,399.21000000000004,79.84200000000001,739.8766
13758,2010,7,4256.65,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,6.8016,626.7928,Active,2,362.45,72.49,1415.3275
13758,2011,5,2471.7,United Kingdom,GIRLS ALPHABET IRON ON PATCHES ,Seasonal & Gifts,4.8899,517.6679,Active,2,422.4,84.48,980.5830000000001
13759,2011,2,659.4100000000001,United Kingdom,REGENCY TEA STRAINER,Toys & Games,5.6151,403.2051,Active,0,560.4100000000001,112.08200000000002,598.2724000000001
13760,2011,2,286.79,United Kingdom,ROBOT BIRTHDAY CARD,Seasonal & Gifts,2.4417,177.8983,Active,2,135.09,27.018,281.92870000000005
13761,2011,2,1070.65,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,3.1563,651.8638,Active,0,491.71000000000004,98.34200000000001,1055.0238
13762,2011,1,306.72,United Kingdom,KNICKERBOCKERGLORY MAGNET ASSORTED ,Seasonal & Gifts,0.0,0.0,Inactive,1,306.72,61.34400000000001,599.4889
13763,2011,1,1714.96,United Kingdom,HAND WARMER RED LOVE HEART,Seasonal & Gifts,0.0,0.0,Active,0,1714.96,342.992,3351.9150999999997
13764,2011,3,1516.42,United Kingdom,FANCY FONTS BIRTHDAY WRAP,Seasonal & Gifts,2.978,555.394,Active,2,499.89,99.97800000000001,989.0717999999999
13767,2010,39,16611.170000000002,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,34.6048,427.9744,Active,2,507.88,101.57600000000001,940.5382
13767,2011,31,14781.0,United Kingdom,HAND WARMER OWL DESIGN,Garden & Outdoor,28.3411,479.6978,Active,2,170.4,34.080000000000005,993.2068
13769,2010,10,2789.6600000000003,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,10.1369,284.8567,Active,2,322.3,64.46000000000001,618.0845999999999
13769,2011,9,2474.21,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,Home & Kitchen,8.7521,281.4658,Active,2,304.02,60.804,531.4985
13771,2011,4,2634.45,United Kingdom,ROLL WRAP VINTAGE CHRISTMAS,Seasonal & Gifts,4.9986,700.2504,Active,2,871.6,174.32000000000002,1244.6705000000002
13772,2011,3,1122.63,United Kingdom,PARTY BUNTING,Seasonal & Gifts,3.9598,411.6948,Active,2,228.42,45.684,760.5571
13777,2010,33,23497.84,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,30.0006,716.0448,Active,2,1552.98,310.596,1431.587
13777,2011,23,19015.38,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,Home & Kitchen,21.6028,833.4818,Active,2,332.64,66.528,1714.7296
13778,2011,1,178.7,United Kingdom,GROW A FLYTRAP OR SUNFLOWER IN TIN,Home & Kitchen,0.0,0.0,Active,0,178.7,35.74,349.2718
13780,2011,2,360.01,United Kingdom,AGED GLASS SILVER T-LIGHT HOLDER,Home & Kitchen,3.4358,222.1712,Active,2,116.28000000000002,23.256000000000004,364.5675
13781,2011,1,127.84,United Kingdom,BEWARE OF THE CAT METAL SIGN ,Garden & Outdoor,0.0,0.0,Inactive,1,127.84,25.568,249.8652
13782,2011,6,908.86,United Kingdom,ENGLISH ROSE NOTEBOOK A7 SIZE,Stationery & Office,5.9088,157.6774,Active,2,191.94,38.388,287.9708
13784,2011,11,2462.79,United Kingdom,PLACE SETTING WHITE HEART,Seasonal & Gifts,10.451,228.2112,Active,2,113.63999999999999,22.727999999999998,459.64639999999997
13786,2010,5,2404.9,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,5.6174,503.7037,Active,2,230.39999999999998,46.08,1130.7311
13787,2010,5,1019.86,United Kingdom,HEART T-LIGHT HOLDER,Seasonal & Gifts,4.7816,214.1672,Active,2,106.4,21.28,477.7772
13787,2011,1,202.64,United Kingdom,DOVE DECORATION PAINTED ZINC ,Seasonal & Gifts,0.0,0.0,Active,0,202.64000000000001,40.528000000000006,396.06289999999996
13791,2011,2,1516.0,United Kingdom,LUNCH BAG  BLACK SKULL.,Seasonal & Gifts,2.4264,921.1472,Active,0,937.0,187.4,1445.7223999999999
13792,2011,2,195.55,United Kingdom,CHRISTMAS GINGHAM STAR,Seasonal & Gifts,2.2128,122.7295,Active,2,74.60000000000001,14.920000000000002,195.73770000000002
13798,2010,52,41160.52,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,Seasonal & Gifts,45.5053,794.317,Active,2,408.0,81.60000000000001,1855.0773000000002
13798,2011,55,32983.19,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,50.0181,601.6917,Active,2,1209.1,241.82,1050.2306
13799,2011,2,688.86,United Kingdom,BIG DOUGHNUT FRIDGE MAGNETS,Seasonal & Gifts,2.0359,421.0122,Active,2,341.7,68.34,673.7396
13800,2011,1,558.32,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,0.0,0.0,Inactive,1,558.32,111.66400000000002,1091.2448
13802,2011,3,4599.42,United Kingdom,JUMBO BAG RED RETROSPOT,Garden & Outdoor,2.9994,1680.4225,Active,2,969.74,193.948,3109.2252000000003
13803,2011,1,277.07,United Kingdom,EASTER CRAFT 4 CHICKS ,Seasonal & Gifts,0.0,0.0,Inactive,1,277.07,55.414,541.5375
13804,2011,7,2588.39,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,7.5474,381.3907,Active,2,723.63,144.726,651.949
13805,2011,2,924.6,United Kingdom,JAZZ HEARTS ADDRESS BOOK,Seasonal & Gifts,3.88,563.5538,Active,0,500.24,100.048,895.9843
13807,2010,2,314.25,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,2.7903,194.5021,Active,2,112.6,22.52,361.9169
13808,2011,5,1747.66,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,Home & Kitchen,12.1509,366.3106,Active,0,573.46,114.69200000000001,638.38
13809,2011,1,155.05,Cyprus,CANDLEHOLDER PINK HANGING HEART,Seasonal & Gifts,0.0,0.0,Inactive,1,155.05,31.010000000000005,303.0476
13810,2011,2,827.51,Germany,3 PIECE SPACEBOY COOKIE CUTTER SET,Seasonal & Gifts,6.3527,504.8478,Active,0,653.5,130.70000000000002,760.7414
13811,2011,2,519.75,Germany,RECYCLED ACAPULCO MAT TURQUOISE,Home & Kitchen,1.6373,318.7589,Inactive,1,258.75,51.75,508.15459999999996
13812,2011,3,485.0,Germany,PACK OF 12 WOODLAND TISSUES ,Seasonal & Gifts,6.9746,179.015,Active,0,278.74,55.748000000000005,292.56530000000004
13813,2011,4,1168.86,Germany,RED RETROSPOT WRAP ,Seasonal & Gifts,7.8307,311.4195,Active,0,385.14,77.028,552.5536
13814,2011,2,1579.12,Germany,PACK OF 72 RETROSPOT CAKE CASES,Garden & Outdoor,3.2146,959.3131,Active,0,617.54,123.508,1577.6109
13815,2011,4,3667.36,Germany,GIRLS ALPHABET IRON ON PATCHES ,Seasonal & Gifts,4.1294,974.2884,Active,2,1012.01,202.40200000000002,1772.9436
13816,2011,2,499.67,Germany,MINI PAINT SET VINTAGE ,Decorations & Craft,6.0769,306.6174,Active,0,371.69,74.33800000000001,463.9352999999999
13817,2010,1,110.7,Germany,12 PENCILS TALL TUBE WOODLAND,Stationery & Office,0.0,0.0,Active,0,128.7,25.74,245.1091
13817,2011,1,218.28,Germany,RED RETROSPOT TAPE,Stationery & Office,0.0,0.0,Active,0,254.28,50.856,419.4315
13819,2011,3,1140.35,United Kingdom,PACK OF 72 RETROSPOT CAKE CASES,Garden & Outdoor,0.5988,418.1611,Inactive,1,408.3,81.66000000000001,737.3072000000001
13821,2011,2,385.64,United Kingdom,LADS ONLY TISSUE BOX,Home & Kitchen,2.0217,237.6685,Active,1,270.15,54.03,361.4036
13822,2011,2,632.0,United Kingdom,POPART WOODEN PENCILS ASST,Stationery & Office,7.7696,386.6315,Active,0,468.38,93.676,587.1508
13823,2011,2,957.66,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,Home & Kitchen,5.0695,583.5437,Active,0,650.42,130.084,901.5624
13824,2011,5,1698.94,United Kingdom,TRADITIONAL KNITTING NANCY,Home & Kitchen,5.1977,356.1259,Active,2,442.88,88.57600000000001,643.5024
13827,2011,3,409.8,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,Seasonal & Gifts,5.6424,151.5734,Active,0,112.74,22.548000000000002,271.7588
13831,2010,11,3578.13,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,9.9125,331.3915,Active,2,408.0,81.60000000000001,714.2718
13831,2011,5,1790.4499999999998,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,6.8844,375.2556,Active,2,311.29999999999995,62.25999999999999,709.2503
13832,2011,1,52.2,United Kingdom,CERAMIC HEART FAIRY CAKE MONEY BANK,Seasonal & Gifts,0.0,0.0,Active,0,52.199999999999996,10.44,102.0257
13833,2011,1,383.85,United Kingdom,SET/10 BLUE POLKADOT PARTY CANDLES,Seasonal & Gifts,0.0,0.0,Active,1,384.8,76.96000000000001,750.0505999999999
13835,2011,4,834.57,United Kingdom,"FEATHER PEN,HOT PINK",Stationery & Office,5.656,222.7301,Active,2,328.45,65.69,383.8334
13837,2011,2,266.59000000000003,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,Home & Kitchen,1.4645,165.6842,Inactive,1,113.7,22.740000000000002,264.4461
13838,2010,7,1245.91,United Kingdom,HAIRCLIPS FORTIES FABRIC ASSORTED,Decorations & Craft,9.1344,183.9111,Active,2,238.11,47.62200000000001,387.8581
13838,2011,3,444.16,United Kingdom,DRAWER KNOB CERAMIC IVORY,Seasonal & Gifts,6.6728,164.1118,Active,0,148.32,29.664,289.3191
13842,2010,10,2244.29,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,10.0559,229.2503,Active,2,310.57,62.114000000000004,486.99519999999995
13842,2011,8,3075.05,United Kingdom,DECORATIVE WICKER HEART SMALL,Seasonal & Gifts,7.5141,394.6702,Active,2,303.0,60.6,767.5550999999999
13846,2010,2,854.13,United Kingdom,60 CAKE CASES DOLLY GIRL DESIGN,Garden & Outdoor,7.0922,520.9437,Active,0,411.4,82.28,962.6176
13846,2011,2,453.66,United Kingdom,FELT TOADSTOOL LARGE,Decorations & Craft,2.6135,278.7972,Active,2,252.53,50.506,438.20259999999996
13848,2010,5,1600.0,United Kingdom,SMALL CHINESE STYLE SCISSOR,Stationery & Office,5.7003,335.4429,Active,2,320.0,64.0,718.9422
13848,2011,2,935.0,United Kingdom,SMALL CHINESE STYLE SCISSOR,Stationery & Office,2.0888,569.8422,Active,2,615.0,123.0,884.2358
13849,2011,2,1537.95,United Kingdom,WRAP CHRISTMAS SCREEN PRINT,Seasonal & Gifts,3.2617,934.4194,Active,0,593.5799999999999,118.716,1538.0522
13851,2011,3,2651.46,United Kingdom,HAND WARMER OWL DESIGN,Garden & Outdoor,3.3247,969.5855,Active,2,246.32,49.264,1854.9395000000002
13854,2010,16,4444.48,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,14.3939,281.273,Active,2,309.4,61.879999999999995,617.7628
13854,2011,23,7500.08,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,21.5827,328.8463,Active,2,345.84999999999997,69.17,633.3967
13856,2011,3,388.5,United Kingdom,MOROCCAN TEA GLASS,Seasonal & Gifts,2.7964,143.8008,Active,1,94.39999999999999,18.88,260.1297
13859,2011,1,201.16,United Kingdom,GINGHAM ROSE WRAP,Seasonal & Gifts,0.0,0.0,Inactive,1,201.16,40.232,393.1702
13860,2011,5,1245.9,United Kingdom,STAR DECORATION PAINTED ZINC ,Seasonal & Gifts,12.9796,261.4199,Active,0,405.88,81.176,455.68610000000007
13862,2011,8,2209.36,United Kingdom,SET OF 4 PANTRY JELLY MOULDS,Seasonal & Gifts,7.6849,283.7155,Active,2,425.1,85.02000000000001,509.9924
13863,2011,1,305.78,United Kingdom,BUNNY EGG GARLAND,Seasonal & Gifts,0.0,0.0,Inactive,1,305.78,61.156,597.6516
13865,2011,4,501.56,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,4.4206,134.3804,Active,2,123.30000000000001,24.660000000000004,245.49460000000002
13867,2011,3,1005.09,United Kingdom,RED RETROSPOT WRAP ,Seasonal & Gifts,4.2695,368.8028,Active,2,138.85,27.77,694.0572
13868,2011,2,3192.54,United Kingdom,VINTAGE DOILY JUMBO BAG RED ,Stationery & Office,7.8121,1934.8768,Active,0,507.54,101.50800000000001,3337.6797
13869,2010,7,5236.84,United Kingdom,WRAP PINK FAIRY CAKES ,Seasonal & Gifts,6.6242,770.9793,Active,2,323.62,64.724,1765.6971
13869,2011,3,2760.03,United Kingdom,PARTY CONES CANDY TREE DECORATION,Seasonal & Gifts,3.049,1009.2042,Active,2,574.19,114.83800000000002,1867.3374000000001
13870,2011,8,2770.94,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,Seasonal & Gifts,8.6612,355.6927,Active,2,544.03,108.806,637.448
13871,2011,13,6403.25,United Kingdom,WRAP ENGLISH ROSE ,Seasonal & Gifts,13.0189,500.08,Active,2,456.05,91.21000000000001,970.0129999999999
13873,2011,3,389.6,United Kingdom,FLOWERS TILE COASTER,Home & Kitchen,3.0826,144.2022,Active,2,121.45,24.290000000000003,255.5098
13874,2010,7,2049.15,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,6.9494,302.0682,Active,2,540.45,108.09000000000002,608.1447999999999
13875,2011,5,1786.79,United Kingdom,SKULLS AND CROSSBONES WRAP,Seasonal & Gifts,5.2946,374.4905,Active,2,340.65,68.13,701.8032000000001
13877,2011,1,117.24,United Kingdom,HANGING CLEAR MINI BOTTLE,Home & Kitchen,0.0,0.0,Active,0,117.24,23.448,229.1473
13878,2011,1,1271.57,United Kingdom,DARK BIRD HOUSE TREE DECORATION,Seasonal & Gifts,0.0,0.0,Active,0,1281.53,256.306,2483.3107
13880,2010,5,1171.89,United Kingdom,CHRISTMAS GINGHAM HEART,Seasonal & Gifts,7.0569,245.9484,Active,2,97.8,19.560000000000002,553.8914
13880,2011,12,3121.97,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,Home & Kitchen,12.4478,264.6661,Active,2,210.2,42.04,518.4877
13881,2011,20,17159.52,United Kingdom,RED  HARMONICA IN BOX ,Home & Kitchen,19.7284,866.0609,Active,2,1025.34,205.06799999999998,1643.4542000000001
13882,2011,5,1191.13,United Kingdom,CHRISTMAS HANGING STAR WITH BELL,Seasonal & Gifts,15.3352,249.9704,Active,0,192.76,38.552,474.70949999999993
13883,2011,5,2674.48,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,6.1544,560.0582,Active,2,980.41,196.082,956.3594999999999
13884,2011,5,787.6,United Kingdom,SILVER HANGING T-LIGHT HOLDER,Home & Kitchen,5.6262,165.6143,Active,2,138.15,27.630000000000003,311.74920000000003
13885,2011,2,506.8,United Kingdom,ICE CREAM SUNDAE LIP GLOSS,Seasonal & Gifts,1.2015,310.9286,Inactive,1,399.15,79.83,466.12410000000006
13888,2011,2,595.67,United Kingdom,HEART IVORY TRELLIS SMALL,Seasonal & Gifts,2.3902,364.6644,Active,0,239.52,47.904,593.7860000000001
13889,2011,1,416.9,United Kingdom,HAND WARMER BIRD DESIGN,Garden & Outdoor,0.0,0.0,Active,0,416.90000000000003,83.38000000000001,814.8373
13890,2010,4,1020.27,United Kingdom,I CAN ONLY PLEASE ONE PERSON MUG,Home & Kitchen,4.4159,271.9976,Active,2,190.35,38.07,586.0021999999999
13890,2011,9,1693.46,United Kingdom,10 COLOUR SPACEBOY PEN,Stationery & Office,20.0268,192.7975,Active,2,310.76,62.152,343.2463
13892,2011,4,632.97,United Kingdom,SILVER GLITTER FLOWER VOTIVE HOLDER,Home & Kitchen,5.0734,169.2443,Active,2,54.519999999999996,10.904,330.0318
13894,2011,3,564.62,United Kingdom,ANTIQUE SILVER TEA GLASS ENGRAVED,Seasonal & Gifts,3.2363,208.0694,Active,2,160.85,32.17,373.32419999999996
13895,2011,4,2593.07,United Kingdom,LIPSTICK PEN RED,Stationery & Office,6.8697,689.272,Active,0,382.46000000000004,76.492,1320.2101
13897,2011,1,311.16,United Kingdom,PACK OF 12 VINTAGE CHRISTMAS TISSUE,Seasonal & Gifts,0.0,0.0,Active,0,311.16,62.232000000000006,608.1669
13898,2011,1,155.93,United Kingdom,CAKES AND BOWS GIFT  TAPE,Seasonal & Gifts,0.0,0.0,Inactive,1,155.93,31.186000000000003,304.76750000000004
13899,2011,2,388.52,United Kingdom,SET OF 72 PINK HEART PAPER DOILIES,Seasonal & Gifts,2.3761,239.4099,Active,2,298.5,59.7,358.8361
13900,2011,3,740.95,United Kingdom,PAPER CHAIN KIT EMPIRE,Stationery & Office,2.8015,272.4145,Inactive,1,357.58000000000004,71.516,460.61319999999995
13901,2011,5,2867.2,United Kingdom,FUNKY DIVA PEN,Stationery & Office,5.0149,600.3455,Active,2,214.4,42.88,1192.6051
13904,2011,2,332.64,United Kingdom,WRAP ALPHABET DESIGN,Seasonal & Gifts,2.2161,205.6217,Active,2,201.12,40.224000000000004,318.11490000000003
13908,2011,4,2319.55,United Kingdom,REGENCY CAKE FORK,Home & Kitchen,4.5331,616.7053,Active,2,496.0,99.2,1150.1762999999999
13911,2011,9,2580.91,United Kingdom,PAPER POCKET TRAVELING FAN ,Stationery & Office,9.0514,293.5836,Active,2,335.53,67.106,550.7395
13914,2011,2,626.45,United Kingdom,CHRISTMAS CARD SCREEN PRINT ,Seasonal & Gifts,7.9674,383.2757,Active,0,321.07,64.214,610.634
13917,2011,2,272.04,United Kingdom,HEART DECORATION RUSTIC HANGING ,Seasonal & Gifts,3.0193,168.9796,Active,0,65.38,13.076,279.98109999999997
13918,2011,2,1212.84,United Kingdom,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Garden & Outdoor,2.4731,737.8398,Active,2,198.2,39.64,1266.9009999999998
13919,2011,2,348.81,Denmark,WRAP RED APPLES ,Seasonal & Gifts,3.9221,215.399,Active,0,213.15,42.63,333.1282
13922,2010,3,865.2,United Kingdom,SET OF 20 VINTAGE CHRISTMAS NAPKINS,Seasonal & Gifts,6.7208,317.7551,Active,0,172.25,34.45,671.1767
13924,2011,6,1838.85,United Kingdom,SCENTED VELVET LOUNGE CANDLE ,Home & Kitchen,17.1349,318.2336,Active,0,679.03,135.806,524.4989999999999
13925,2011,4,678.25,United Kingdom,SET OF 12 FAIRY CAKE BAKING CASES,Seasonal & Gifts,6.7528,181.2574,Active,0,380.12,76.024,289.301
13927,2011,1,348.99,United Kingdom,PINK POLKADOT WRAP ,Seasonal & Gifts,0.0,0.0,Active,0,348.99,69.798,682.1062
13928,2011,4,464.57,United Kingdom,VICTORIAN  METAL POSTCARD SPRING,Seasonal & Gifts,8.0391,124.5667,Active,0,104.2,20.840000000000003,229.39079999999998
13929,2011,2,842.65,United Kingdom,CLASSIC METAL BIRDCAGE PLANT HOLDER,Home & Kitchen,1.7182,514.0022,Active,1,412.85,82.57000000000001,825.1810999999999
13930,2011,2,337.34,United Kingdom,PACK OF 60 DINOSAUR CAKE CASES,Seasonal & Gifts,3.6896,208.4636,Active,0,210.0,42.0,321.4021
13931,2011,2,1237.53,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,Seasonal & Gifts,2.1693,752.7687,Active,2,378.21000000000004,75.64200000000001,1257.4965
13933,2011,2,608.7900000000001,United Kingdom,HAND WARMER BIRD DESIGN,Garden & Outdoor,2.8373,372.5974,Active,0,300.99,60.19800000000001,595.6256000000001
13936,2011,1,376.58,United Kingdom,PENS ASSORTED FUNKY JEWELED ,Stationery & Office,0.0,0.0,Active,1,376.58,75.316,736.0313
13937,2011,1,158.85,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,Home & Kitchen,0.0,0.0,Active,1,158.85,31.77,310.47470000000004
13939,2011,3,568.55,United Kingdom,FRENCH STYLE STORAGE JAR BONBONS,Home & Kitchen,3.2193,209.5035,Active,2,184.5,36.9,371.4166
13940,2011,4,839.14,United Kingdom,DECORATIVE WICKER HEART SMALL,Seasonal & Gifts,7.5944,223.9426,Active,0,218.62,43.724000000000004,408.2609
13941,2010,10,5228.24,United Kingdom,CHILLI LIGHTS,Home & Kitchen,9.5387,533.4964,Active,2,1095.12,219.024,1060.1666
13941,2011,4,4017.84,United Kingdom,CACTI T-LIGHT CANDLES,Home & Kitchen,4.3677,1067.2731,Active,2,1023.84,204.76800000000003,1959.3562000000002
13946,2011,3,561.5699999999999,United Kingdom,CHINESE DRAGON PAPER LANTERNS,Stationery & Office,3.5524,206.9564,Active,2,209.85,41.97,361.3337
13948,2010,3,393.11,United Kingdom,CAKE PLATE LOVEBIRD WHITE,Seasonal & Gifts,3.3529,145.4831,Active,2,102.0,20.400000000000002,300.20680000000004
13949,2011,6,2427.32,United Kingdom,ASSORTED COLOUR BIRD ORNAMENT,Decorations & Craft,14.6234,419.8288,Active,0,537.9,107.58,764.0362
13950,2011,4,745.06,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,Seasonal & Gifts,5.0924,198.9825,Active,2,179.30999999999997,35.861999999999995,365.44870000000003
13951,2011,3,674.45,United Kingdom,SCANDINAVIAN 3 HEARTS NAPKIN RING,Seasonal & Gifts,2.867,248.1479,Active,1,212.56,42.512,441.859
13952,2011,2,3251.07,United Kingdom,60 TEATIME FAIRY CAKE CASES,Seasonal & Gifts,1.0218,1970.2673,Inactive,1,2042.761,408.5522,3093.6874
13953,2010,5,3125.0,United Kingdom,SOMBRERO ,Seasonal & Gifts,5.0477,654.2374,Active,2,500.0,100.0,1429.184
13953,2011,6,3015.68,United Kingdom,SOMBRERO ,Seasonal & Gifts,6.8363,521.405,Active,2,500.0,100.0,982.8879
13954,2011,2,439.92,United Kingdom,CHRISTMAS STAR WISH LIST CHALKBOARD,Seasonal & Gifts,6.0151,270.4892,Active,0,227.41,45.482,428.42510000000004
